Waiting for packets
2020-05-28 11:59:24.716519 7800
2020-05-28 11:59:24.796430 7900
2020-05-28 11:59:24.875407 8000
2020-05-28 11:59:24.954132 8100
2020-05-28 11:59:25.033881 8200
2020-05-28 11:59:25.114722 8300
2020-05-28 11:59:25.194280 8400
2020-05-28 11:59:25.271653 8500
2020-05-28 11:59:25.350342 8600
2020-05-28 11:59:25.428645 8700
2020-05-28 11:59:25.506694 8800
2020-05-28 11:59:25.587054 8900
2020-05-28 11:59:25.666527 9000
2020-05-28 11:59:25.743372 9100
2020-05-28 11:59:25.823418 9200
2020-05-28 11:59:25.902093 9300
2020-05-28 11:59:25.981447 9400
2020-05-28 11:59:26.059359 9500
2020-05-28 11:59:26.137356 9600
2020-05-28 11:59:26.216250 9700
2020-05-28 11:59:26.296344 9800
2020-05-28 11:59:26.373667 9900
2020-05-28 11:59:26.452068 10000
2020-05-28 11:59:26.530651 10100
2020-05-28 11:59:26.608670 10200
2020-05-28 11:59:26.687919 10300
2020-05-28 11:59:26.766475 10400
2020-05-28 11:59:26.844852 10500
2020-05-28 11:59:26.923192 10600
2020-05-28 11:59:27.002765 10700
2020-05-28 11:59:27.081764 10800
2020-05-28 11:59:27.160833 10900
2020-05-28 11:59:27.239740 11000
2020-05-28 11:59:27.319248 11100
2020-05-28 11:59:27.397069 11200
2020-05-28 11:59:27.475416 11300
2020-05-28 11:59:27.555250 11400
2020-05-28 11:59:27.634105 11500
2020-05-28 11:59:27.714443 11600
2020-05-28 11:59:27.794352 11700
2020-05-28 11:59:27.874533 11800
2020-05-28 11:59:27.954812 11900
2020-05-28 11:59:28.035544 12000
2020-05-28 11:59:28.115688 12100
2020-05-28 11:59:28.193516 12200
2020-05-28 11:59:28.273510 12300
2020-05-28 11:59:28.352365 12400
2020-05-28 11:59:28.432172 12500
2020-05-28 11:59:28.510407 12600
2020-05-28 11:59:28.590557 12700
2020-05-28 11:59:28.669725 12800
2020-05-28 11:59:28.748897 12900
2020-05-28 11:59:28.827964 13000
2020-05-28 11:59:28.906796 13100
2020-05-28 11:59:28.985514 13200
2020-05-28 11:59:29.063592 13300
2020-05-28 11:59:29.142363 13400
2020-05-28 11:59:29.220760 13500
2020-05-28 11:59:29.298997 13600
2020-05-28 11:59:29.377333 13700
2020-05-28 11:59:29.457165 13800
2020-05-28 11:59:29.537051 13900
2020-05-28 11:59:29.616397 14000
2020-05-28 11:59:29.695156 14100
2020-05-28 11:59:29.774452 14200
2020-05-28 11:59:29.852749 14300
2020-05-28 11:59:29.931736 14400
2020-05-28 11:59:30.010514 14500
2020-05-28 11:59:30.090331 14600
2020-05-28 11:59:30.170141 14700
2020-05-28 11:59:30.249881 14800
2020-05-28 11:59:30.329371 14900
2020-05-28 11:59:30.407996 15000
2020-05-28 11:59:30.485680 15100
2020-05-28 11:59:30.563859 15200
2020-05-28 11:59:30.642463 15300
2020-05-28 11:59:30.721150 15400
2020-05-28 11:59:30.800143 15500
2020-05-28 11:59:30.878501 15600
2020-05-28 11:59:30.958592 15700
2020-05-28 11:59:31.036936 15800
2020-05-28 11:59:31.115097 15900
2020-05-28 11:59:31.192675 16000
2020-05-28 11:59:31.272367 16100
2020-05-28 11:59:31.351315 16200
2020-05-28 11:59:31.429531 16300
2020-05-28 11:59:31.508447 16400
2020-05-28 11:59:31.588299 16500
2020-05-28 11:59:31.667554 16600
2020-05-28 11:59:31.745728 16700
2020-05-28 11:59:31.823441 16800
2020-05-28 11:59:31.903074 16900
2020-05-28 11:59:31.982215 17000
2020-05-28 11:59:32.061406 17100
2020-05-28 11:59:32.140476 17200
2020-05-28 11:59:32.219557 17300
2020-05-28 11:59:32.297845 17400
2020-05-28 11:59:32.378416 17500
2020-05-28 11:59:32.457898 17600
2020-05-28 11:59:32.537415 17700
2020-05-28 11:59:32.617514 17800
2020-05-28 11:59:32.696364 17900
2020-05-28 11:59:32.775689 18000
2020-05-28 11:59:32.855433 18100
2020-05-28 11:59:32.933799 18200
2020-05-28 11:59:33.011525 18300
2020-05-28 11:59:33.089912 18400
2020-05-28 11:59:33.168990 18500
2020-05-28 11:59:33.247438 18600
2020-05-28 11:59:33.325277 18700
2020-05-28 11:59:33.403270 18800
2020-05-28 11:59:33.481663 18900
2020-05-28 11:59:33.560348 19000
2020-05-28 11:59:33.639162 19100
2020-05-28 11:59:33.718647 19200
2020-05-28 11:59:33.796457 19300
2020-05-28 11:59:33.875217 19400
2020-05-28 11:59:33.954015 19500
2020-05-28 11:59:34.033007 19600
2020-05-28 11:59:34.111251 19700
2020-05-28 11:59:34.191078 19800
2020-05-28 11:59:34.271018 19900
2020-05-28 11:59:34.349599 20000
2020-05-28 11:59:34.428600 20100
2020-05-28 11:59:34.506846 20200
2020-05-28 11:59:34.586326 20300
2020-05-28 11:59:34.664504 20400
2020-05-28 11:59:34.744445 20500
2020-05-28 11:59:34.823904 20600
2020-05-28 11:59:34.902665 20700
2020-05-28 11:59:34.981607 20800
2020-05-28 11:59:35.061193 20900
2020-05-28 11:59:35.140283 21000
2020-05-28 11:59:35.219163 21100
2020-05-28 11:59:35.298598 21200
2020-05-28 11:59:35.377629 21300
2020-05-28 11:59:35.456559 21400
2020-05-28 11:59:35.535026 21500
2020-05-28 11:59:35.612618 21600
2020-05-28 11:59:35.692197 21700
2020-05-28 11:59:35.770305 21800
2020-05-28 11:59:35.850286 21900
2020-05-28 11:59:35.928859 22000
2020-05-28 11:59:36.008447 22100
2020-05-28 11:59:36.088142 22200
2020-05-28 11:59:36.166925 22300
2020-05-28 11:59:36.246515 22400
2020-05-28 11:59:36.325234 22500
2020-05-28 11:59:36.404847 22600
2020-05-28 11:59:36.483938 22700
2020-05-28 11:59:36.563975 22800
2020-05-28 11:59:36.641371 22900
2020-05-28 11:59:36.719965 23000
2020-05-28 11:59:36.799457 23100
2020-05-28 11:59:36.878343 23200
2020-05-28 11:59:36.958344 23300
2020-05-28 11:59:37.037395 23400
2020-05-28 11:59:37.116362 23500
2020-05-28 11:59:37.194459 23600
2020-05-28 11:59:37.272622 23700
2020-05-28 11:59:37.352252 23800
2020-05-28 11:59:37.430793 23900
2020-05-28 11:59:37.510013 24000
2020-05-28 11:59:37.589123 24100
2020-05-28 11:59:37.668142 24200
2020-05-28 11:59:37.745585 24300
2020-05-28 11:59:37.824956 24400
2020-05-28 11:59:37.903476 24500
2020-05-28 11:59:37.982036 24600
2020-05-28 11:59:38.060679 24700
2020-05-28 11:59:38.140242 24800
2020-05-28 11:59:38.219323 24900
2020-05-28 11:59:38.297414 25000
2020-05-28 11:59:38.376006 25100
2020-05-28 11:59:38.455106 25200
2020-05-28 11:59:38.532800 25300
2020-05-28 11:59:38.611509 25400
2020-05-28 11:59:38.692123 25500
2020-05-28 11:59:38.771113 25600
2020-05-28 11:59:38.849348 25700
2020-05-28 11:59:38.927001 25800
2020-05-28 11:59:39.006074 25900
2020-05-28 11:59:39.084579 26000
2020-05-28 11:59:39.163039 26100
2020-05-28 11:59:39.239555 26200
2020-05-28 11:59:39.318366 26300
2020-05-28 11:59:39.396958 26400
2020-05-28 11:59:39.475117 26500
2020-05-28 11:59:39.553390 26600
2020-05-28 11:59:39.633689 26700
2020-05-28 11:59:39.713624 26800
2020-05-28 11:59:39.793521 26900
2020-05-28 11:59:39.871590 27000
2020-05-28 11:59:39.951378 27100
2020-05-28 11:59:40.030392 27200
2020-05-28 11:59:40.108358 27300
2020-05-28 11:59:40.186210 27400
2020-05-28 11:59:40.264225 27500
2020-05-28 11:59:40.342552 27600
2020-05-28 11:59:40.420367 27700
2020-05-28 11:59:40.498982 27800
2020-05-28 11:59:40.579001 27900
2020-05-28 11:59:40.657229 28000
2020-05-28 11:59:40.735930 28100
2020-05-28 11:59:40.815043 28200
2020-05-28 11:59:40.895354 28300
2020-05-28 11:59:40.974333 28400
2020-05-28 11:59:41.053919 28500
2020-05-28 11:59:41.133236 28600
2020-05-28 11:59:41.213648 28700
2020-05-28 11:59:41.292452 28800
2020-05-28 11:59:41.371161 28900
2020-05-28 11:59:41.450912 29000
2020-05-28 11:59:41.529181 29100
2020-05-28 11:59:41.608128 29200
2020-05-28 11:59:41.686467 29300
2020-05-28 11:59:41.765797 29400
2020-05-28 11:59:41.844020 29500
2020-05-28 11:59:41.923244 29600
2020-05-28 11:59:42.002577 29700
2020-05-28 11:59:42.081429 29800
2020-05-28 11:59:42.159427 29900
2020-05-28 11:59:42.238737 30000
2020-05-28 11:59:42.318974 30100
2020-05-28 11:59:42.397627 30200
2020-05-28 11:59:42.475039 30300
2020-05-28 11:59:42.554528 30400
2020-05-28 11:59:42.633843 30500
2020-05-28 11:59:42.713457 30600
2020-05-28 11:59:42.792405 30700
2020-05-28 11:59:42.871300 30800
2020-05-28 11:59:42.951671 30900
2020-05-28 11:59:43.028604 31000
2020-05-28 11:59:43.106421 31100
2020-05-28 11:59:43.185296 31200
2020-05-28 11:59:43.264806 31300
2020-05-28 11:59:43.345644 31400
2020-05-28 11:59:43.425278 31500
2020-05-28 11:59:43.504317 31600
2020-05-28 11:59:43.584150 31700
2020-05-28 11:59:43.662965 31800
2020-05-28 11:59:43.741798 31900
2020-05-28 11:59:43.821488 32000
2020-05-28 11:59:43.900927 32100
2020-05-28 11:59:43.979314 32200
2020-05-28 11:59:44.059615 32300
2020-05-28 11:59:44.137815 32400
2020-05-28 11:59:44.217513 32500
2020-05-28 11:59:44.296416 32600
2020-05-28 11:59:44.375119 32700
2020-05-28 11:59:44.453898 32800
2020-05-28 11:59:44.533765 32900
2020-05-28 11:59:44.614573 33000
2020-05-28 11:59:44.692536 33100
2020-05-28 11:59:44.774553 33200
2020-05-28 11:59:44.854321 33300
2020-05-28 11:59:44.933523 33400
2020-05-28 11:59:45.011432 33500
2020-05-28 11:59:45.091702 33600
2020-05-28 11:59:45.171548 33700
2020-05-28 11:59:45.250402 33800
2020-05-28 11:59:45.330712 33900
2020-05-28 11:59:45.411818 34000
2020-05-28 11:59:45.490474 34100
2020-05-28 11:59:45.569708 34200
2020-05-28 11:59:45.648257 34300
2020-05-28 11:59:45.727415 34400
2020-05-28 11:59:45.805839 34500
2020-05-28 11:59:45.884100 34600
2020-05-28 11:59:45.963360 34700
2020-05-28 11:59:46.043310 34800
2020-05-28 11:59:46.121354 34900
2020-05-28 11:59:46.200533 35000
2020-05-28 11:59:46.278976 35100
2020-05-28 11:59:46.358412 35200
2020-05-28 11:59:46.437269 35300
2020-05-28 11:59:46.515002 35400
2020-05-28 11:59:46.594033 35500
2020-05-28 11:59:46.672235 35600
2020-05-28 11:59:46.750430 35700
2020-05-28 11:59:46.830480 35800
2020-05-28 11:59:46.910534 35900
2020-05-28 11:59:46.990771 36000
2020-05-28 11:59:47.068334 36100
2020-05-28 11:59:47.146333 36200
2020-05-28 11:59:47.225751 36300
2020-05-28 11:59:47.304346 36400
2020-05-28 11:59:47.382708 36500
2020-05-28 11:59:47.462399 36600
2020-05-28 11:59:47.541381 36700
2020-05-28 11:59:47.619671 36800
2020-05-28 11:59:47.697001 36900
2020-05-28 11:59:47.777295 37000
2020-05-28 11:59:47.857958 37100
2020-05-28 11:59:47.936098 37200
2020-05-28 11:59:48.014750 37300
2020-05-28 11:59:48.093419 37400
2020-05-28 11:59:48.172311 37500
2020-05-28 11:59:48.252871 37600
2020-05-28 11:59:48.333475 37700
2020-05-28 11:59:48.410906 37800
2020-05-28 11:59:48.490574 37900
2020-05-28 11:59:48.569086 38000
2020-05-28 11:59:48.648406 38100
2020-05-28 11:59:48.727965 38200
2020-05-28 11:59:48.805386 38300
2020-05-28 11:59:48.883636 38400
2020-05-28 11:59:48.963191 38500
2020-05-28 11:59:49.041278 38600
2020-05-28 11:59:49.120646 38700
2020-05-28 11:59:49.198902 38800
2020-05-28 11:59:49.277541 38900
2020-05-28 11:59:49.356192 39000
2020-05-28 11:59:49.434921 39100
2020-05-28 11:59:49.515744 39200
2020-05-28 11:59:49.595037 39300
2020-05-28 11:59:49.674293 39400
2020-05-28 11:59:49.753120 39500
2020-05-28 11:59:49.832637 39600
2020-05-28 11:59:49.911211 39700
2020-05-28 11:59:49.989465 39800
2020-05-28 11:59:50.067073 39900
2020-05-28 11:59:50.146552 40000
2020-05-28 11:59:50.225523 40100
2020-05-28 11:59:50.305787 40200
2020-05-28 11:59:50.385718 40300
2020-05-28 11:59:50.465032 40400
2020-05-28 11:59:50.545814 40500
2020-05-28 11:59:50.625590 40600
2020-05-28 11:59:50.705308 40700
2020-05-28 11:59:50.785641 40800
2020-05-28 11:59:50.864992 40900
2020-05-28 11:59:50.945369 41000
2020-05-28 11:59:51.024892 41100
2020-05-28 11:59:51.105492 41200
2020-05-28 11:59:51.185570 41300
2020-05-28 11:59:51.265456 41400
2020-05-28 11:59:51.344045 41500
2020-05-28 11:59:51.423338 41600
2020-05-28 11:59:51.502418 41700
2020-05-28 11:59:51.580994 41800
2020-05-28 11:59:51.659708 41900
2020-05-28 11:59:51.739967 42000
2020-05-28 11:59:51.819482 42100
2020-05-28 11:59:51.898460 42200
2020-05-28 11:59:51.977717 42300
2020-05-28 11:59:52.055512 42400
2020-05-28 11:59:52.135089 42500
2020-05-28 11:59:52.213609 42600
2020-05-28 11:59:52.294175 42700
2020-05-28 11:59:52.371715 42800
2020-05-28 11:59:52.451460 42900
2020-05-28 11:59:52.529235 43000
2020-05-28 11:59:52.607577 43100
2020-05-28 11:59:52.687426 43200
2020-05-28 11:59:52.766498 43300
2020-05-28 11:59:52.846900 43400
2020-05-28 11:59:52.926570 43500
2020-05-28 11:59:53.004413 43600
2020-05-28 11:59:53.082827 43700
2020-05-28 11:59:53.161699 43800
2020-05-28 11:59:53.240024 43900
2020-05-28 11:59:53.318537 44000
2020-05-28 11:59:53.397639 44100
2020-05-28 11:59:53.477137 44200
2020-05-28 11:59:53.556888 44300
2020-05-28 11:59:53.637118 44400
2020-05-28 11:59:53.715904 44500
2020-05-28 11:59:53.795412 44600
2020-05-28 11:59:53.875841 44700
2020-05-28 11:59:53.954085 44800
2020-05-28 11:59:54.033025 44900
2020-05-28 11:59:54.111670 45000
2020-05-28 11:59:54.190942 45100
2020-05-28 11:59:54.270241 45200
2020-05-28 11:59:54.349730 45300
2020-05-28 11:59:54.428900 45400
2020-05-28 11:59:54.507581 45500
2020-05-28 11:59:54.587158 45600
2020-05-28 11:59:54.666223 45700
2020-05-28 11:59:54.746348 45800
2020-05-28 11:59:54.825489 45900
2020-05-28 11:59:54.904740 46000
2020-05-28 11:59:54.984247 46100
2020-05-28 11:59:55.063960 46200
2020-05-28 11:59:55.143538 46300
2020-05-28 11:59:55.223069 46400
2020-05-28 11:59:55.301498 46500
2020-05-28 11:59:55.380382 46600
2020-05-28 11:59:55.457817 46700
2020-05-28 11:59:55.537140 46800
2020-05-28 11:59:55.615507 46900
2020-05-28 11:59:55.693180 47000
2020-05-28 11:59:55.771834 47100
2020-05-28 11:59:55.851082 47200
2020-05-28 11:59:55.930381 47300
2020-05-28 11:59:56.010058 47400
2020-05-28 11:59:56.091118 47500
2020-05-28 11:59:56.169925 47600
2020-05-28 11:59:56.249528 47700
2020-05-28 11:59:56.329605 47800
2020-05-28 11:59:56.408515 47900
2020-05-28 11:59:56.487885 48000
2020-05-28 11:59:56.566760 48100
2020-05-28 11:59:56.645879 48200
2020-05-28 11:59:56.724510 48300
2020-05-28 11:59:56.803152 48400
2020-05-28 11:59:56.882009 48500
2020-05-28 11:59:56.961642 48600
2020-05-28 11:59:57.041977 48700
2020-05-28 11:59:57.121681 48800
2020-05-28 11:59:57.200578 48900
2020-05-28 11:59:57.280794 49000
2020-05-28 11:59:57.359904 49100
2020-05-28 11:59:57.438883 49200
2020-05-28 11:59:57.518444 49300
2020-05-28 11:59:57.597136 49400
2020-05-28 11:59:57.675855 49500
2020-05-28 11:59:57.754347 49600
2020-05-28 11:59:57.833410 49700
2020-05-28 11:59:57.913135 49800
2020-05-28 11:59:57.991346 49900
2020-05-28 11:59:58.070973 50000
2020-05-28 11:59:58.149625 50100
2020-05-28 11:59:58.229194 50200
2020-05-28 11:59:58.309435 50300
2020-05-28 11:59:58.388983 50400
2020-05-28 11:59:58.466931 50500
2020-05-28 11:59:58.546585 50600
2020-05-28 11:59:58.625819 50700
2020-05-28 11:59:58.704802 50800
2020-05-28 11:59:58.784452 50900
2020-05-28 11:59:58.862538 51000
2020-05-28 11:59:58.939658 51100
2020-05-28 11:59:59.018397 51200
2020-05-28 11:59:59.095919 51300
2020-05-28 11:59:59.176362 51400
2020-05-28 11:59:59.256439 51500
2020-05-28 11:59:59.335541 51600
2020-05-28 11:59:59.413559 51700
2020-05-28 11:59:59.493672 51800
2020-05-28 11:59:59.571702 51900
2020-05-28 11:59:59.650810 52000
2020-05-28 11:59:59.729381 52100
2020-05-28 11:59:59.807762 52200
2020-05-28 11:59:59.886730 52300
2020-05-28 11:59:59.965157 52400
2020-05-28 12:00:00.045286 52500
2020-05-28 12:00:00.124701 52600
2020-05-28 12:00:00.203813 52700
2020-05-28 12:00:00.283683 52800
2020-05-28 12:00:00.362313 52900
2020-05-28 12:00:00.442757 53000
2020-05-28 12:00:00.520628 53100
2020-05-28 12:00:00.599366 53200
2020-05-28 12:00:00.677744 53300
2020-05-28 12:00:00.756760 53400
2020-05-28 12:00:00.835914 53500
2020-05-28 12:00:00.916065 53600
2020-05-28 12:00:00.995520 53700
2020-05-28 12:00:01.074838 53800
2020-05-28 12:00:01.154502 53900
2020-05-28 12:00:01.232508 54000
2020-05-28 12:00:01.311221 54100
2020-05-28 12:00:01.389661 54200
2020-05-28 12:00:01.469117 54300
2020-05-28 12:00:01.548647 54400
2020-05-28 12:00:01.628015 54500
2020-05-28 12:00:01.706110 54600
2020-05-28 12:00:01.786509 54700
2020-05-28 12:00:01.864389 54800
2020-05-28 12:00:01.942796 54900
2020-05-28 12:00:02.022920 55000
2020-05-28 12:00:02.101870 55100
2020-05-28 12:00:02.180877 55200
2020-05-28 12:00:02.259528 55300
2020-05-28 12:00:02.337876 55400
2020-05-28 12:00:02.417252 55500
2020-05-28 12:00:02.494982 55600
2020-05-28 12:00:02.574334 55700
2020-05-28 12:00:02.654165 55800
2020-05-28 12:00:02.732632 55900
2020-05-28 12:00:02.810772 56000
2020-05-28 12:00:02.889026 56100
2020-05-28 12:00:02.968320 56200
2020-05-28 12:00:03.047035 56300
2020-05-28 12:00:03.125848 56400
2020-05-28 12:00:03.205196 56500
2020-05-28 12:00:03.283741 56600
2020-05-28 12:00:03.363169 56700
2020-05-28 12:00:03.442609 56800
2020-05-28 12:00:03.519297 56900
2020-05-28 12:00:03.598500 57000
2020-05-28 12:00:03.677929 57100
2020-05-28 12:00:03.756417 57200
2020-05-28 12:00:03.835556 57300
2020-05-28 12:00:03.914705 57400
2020-05-28 12:00:03.993321 57500
2020-05-28 12:00:04.072194 57600
2020-05-28 12:00:04.150893 57700
2020-05-28 12:00:04.229428 57800
2020-05-28 12:00:04.307815 57900
2020-05-28 12:00:04.386482 58000
2020-05-28 12:00:04.465658 58100
2020-05-28 12:00:04.545529 58200
2020-05-28 12:00:04.624710 58300
2020-05-28 12:00:04.703871 58400
2020-05-28 12:00:04.783714 58500
2020-05-28 12:00:04.863958 58600
2020-05-28 12:00:04.942805 58700
2020-05-28 12:00:05.022120 58800
2020-05-28 12:00:05.101074 58900
2020-05-28 12:00:05.179178 59000
2020-05-28 12:00:05.258295 59100
2020-05-28 12:00:05.336467 59200
2020-05-28 12:00:05.415559 59300
2020-05-28 12:00:05.494144 59400
2020-05-28 12:00:05.572707 59500
2020-05-28 12:00:05.653349 59600
2020-05-28 12:00:05.731959 59700
2020-05-28 12:00:05.811507 59800
2020-05-28 12:00:05.890096 59900
2020-05-28 12:00:05.967803 60000
2020-05-28 12:00:06.047026 60100
2020-05-28 12:00:06.125620 60200
2020-05-28 12:00:06.205168 60300
2020-05-28 12:00:06.284326 60400
2020-05-28 12:00:06.364459 60500
2020-05-28 12:00:06.441785 60600
2020-05-28 12:00:06.520957 60700
2020-05-28 12:00:06.598170 60800
2020-05-28 12:00:06.677217 60900
2020-05-28 12:00:06.756841 61000
2020-05-28 12:00:06.835331 61100
2020-05-28 12:00:06.914446 61200
2020-05-28 12:00:06.993788 61300
2020-05-28 12:00:07.072198 61400
2020-05-28 12:00:07.151468 61500
2020-05-28 12:00:07.229686 61600
2020-05-28 12:00:07.307798 61700
2020-05-28 12:00:07.387847 61800
2020-05-28 12:00:07.467131 61900
2020-05-28 12:00:07.545211 62000
2020-05-28 12:00:07.623790 62100
2020-05-28 12:00:07.703000 62200
2020-05-28 12:00:07.783062 62300
2020-05-28 12:00:07.862180 62400
2020-05-28 12:00:07.941005 62500
2020-05-28 12:00:08.021377 62600
2020-05-28 12:00:08.101060 62700
2020-05-28 12:00:08.180601 62800
2020-05-28 12:00:08.261021 62900
2020-05-28 12:00:08.341041 63000
2020-05-28 12:00:08.420268 63100
2020-05-28 12:00:08.499920 63200
2020-05-28 12:00:08.579802 63300
2020-05-28 12:00:08.659145 63400
2020-05-28 12:00:08.737666 63500
2020-05-28 12:00:08.817945 63600
2020-05-28 12:00:08.895780 63700
2020-05-28 12:00:08.974695 63800
2020-05-28 12:00:09.052499 63900
2020-05-28 12:00:09.131066 64000
2020-05-28 12:00:09.211125 64100
2020-05-28 12:00:09.289676 64200
2020-05-28 12:00:09.368604 64300
2020-05-28 12:00:09.448177 64400
2020-05-28 12:00:09.528528 64500
2020-05-28 12:00:09.607131 64600
2020-05-28 12:00:09.686204 64700
2020-05-28 12:00:09.765523 64800
2020-05-28 12:00:09.844364 64900
2020-05-28 12:00:09.923563 65000
2020-05-28 12:00:10.003011 65100
2020-05-28 12:00:10.081259 65200
2020-05-28 12:00:10.161693 65300
2020-05-28 12:00:10.240063 65400
2020-05-28 12:00:10.318687 65500
2020-05-28 12:00:10.397964 65600
2020-05-28 12:00:10.477400 65700
2020-05-28 12:00:10.555513 65800
2020-05-28 12:00:10.633411 65900
2020-05-28 12:00:10.712856 66000
2020-05-28 12:00:10.792083 66100
2020-05-28 12:00:10.871717 66200
2020-05-28 12:00:10.949861 66300
2020-05-28 12:00:11.029099 66400
2020-05-28 12:00:11.108654 66500
2020-05-28 12:00:11.188614 66600
2020-05-28 12:00:11.266820 66700
2020-05-28 12:00:11.347252 66800
2020-05-28 12:00:11.425527 66900
2020-05-28 12:00:11.505360 67000
2020-05-28 12:00:11.585496 67100
2020-05-28 12:00:11.664503 67200
2020-05-28 12:00:11.743845 67300
2020-05-28 12:00:11.823678 67400
2020-05-28 12:00:11.903395 67500
2020-05-28 12:00:11.982427 67600
2020-05-28 12:00:12.062719 67700
2020-05-28 12:00:12.141283 67800
2020-05-28 12:00:12.220079 67900
2020-05-28 12:00:12.299132 68000
2020-05-28 12:00:12.378504 68100
2020-05-28 12:00:12.458787 68200
2020-05-28 12:00:12.537394 68300
2020-05-28 12:00:12.616681 68400
2020-05-28 12:00:12.695914 68500
2020-05-28 12:00:12.775506 68600
2020-05-28 12:00:12.854753 68700
2020-05-28 12:00:12.933191 68800
2020-05-28 12:00:13.011995 68900
2020-05-28 12:00:13.090697 69000
2020-05-28 12:00:13.170832 69100
2020-05-28 12:00:13.250142 69200
2020-05-28 12:00:13.329073 69300
2020-05-28 12:00:13.408646 69400
2020-05-28 12:00:13.486888 69500
2020-05-28 12:00:13.565351 69600
2020-05-28 12:00:13.642635 69700
2020-05-28 12:00:13.723955 69800
2020-05-28 12:00:13.803935 69900
2020-05-28 12:00:13.882865 70000
2020-05-28 12:00:13.961619 70100
2020-05-28 12:00:14.041120 70200
2020-05-28 12:00:14.122329 70300
2020-05-28 12:00:14.201349 70400
2020-05-28 12:00:14.280825 70500
2020-05-28 12:00:14.360563 70600
2020-05-28 12:00:14.438579 70700
2020-05-28 12:00:14.518356 70800
2020-05-28 12:00:14.596315 70900
2020-05-28 12:00:14.674603 71000
2020-05-28 12:00:14.754127 71100
2020-05-28 12:00:14.833424 71200
2020-05-28 12:00:14.911243 71300
2020-05-28 12:00:14.989977 71400
2020-05-28 12:00:15.069931 71500
2020-05-28 12:00:15.149946 71600
2020-05-28 12:00:15.228539 71700
2020-05-28 12:00:15.308353 71800
2020-05-28 12:00:15.387812 71900
2020-05-28 12:00:15.466067 72000
2020-05-28 12:00:15.544887 72100
2020-05-28 12:00:15.624441 72200
2020-05-28 12:00:15.704889 72300
2020-05-28 12:00:15.784668 72400
2020-05-28 12:00:15.862866 72500
2020-05-28 12:00:15.940920 72600
2020-05-28 12:00:16.020120 72700
2020-05-28 12:00:16.100896 72800
2020-05-28 12:00:16.179453 72900
2020-05-28 12:00:16.257132 73000
2020-05-28 12:00:16.338346 73100
2020-05-28 12:00:16.417663 73200
2020-05-28 12:00:16.497462 73300
2020-05-28 12:00:16.577487 73400
2020-05-28 12:00:16.657343 73500
2020-05-28 12:00:16.736825 73600
