Waiting for packets
2020-05-28 11:44:49.069584 7400
2020-05-28 11:44:49.148550 7500
2020-05-28 11:44:49.227620 7600
2020-05-28 11:44:49.306757 7700
2020-05-28 11:44:49.385911 7800
2020-05-28 11:44:49.465740 7900
2020-05-28 11:44:49.545323 8000
2020-05-28 11:44:49.623892 8100
2020-05-28 11:44:49.703732 8200
2020-05-28 11:44:49.784733 8300
2020-05-28 11:44:49.863905 8400
2020-05-28 11:44:49.941489 8500
2020-05-28 11:44:50.020208 8600
2020-05-28 11:44:50.098570 8700
2020-05-28 11:44:50.176533 8800
2020-05-28 11:44:50.256868 8900
2020-05-28 11:44:50.336412 9000
2020-05-28 11:44:50.413279 9100
2020-05-28 11:44:50.493197 9200
2020-05-28 11:44:50.571854 9300
2020-05-28 11:44:50.651221 9400
2020-05-28 11:44:50.729051 9500
2020-05-28 11:44:50.807138 9600
2020-05-28 11:44:50.885861 9700
2020-05-28 11:44:50.966118 9800
2020-05-28 11:44:51.043548 9900
2020-05-28 11:44:51.121676 10000
2020-05-28 11:44:51.200543 10100
2020-05-28 11:44:51.278382 10200
2020-05-28 11:44:51.357622 10300
2020-05-28 11:44:51.436193 10400
2020-05-28 11:44:51.515729 10500
2020-05-28 11:44:51.593867 10600
2020-05-28 11:44:51.673521 10700
2020-05-28 11:44:51.752533 10800
2020-05-28 11:44:51.831644 10900
2020-05-28 11:44:51.910600 11000
2020-05-28 11:44:51.989891 11100
2020-05-28 11:44:52.067925 11200
2020-05-28 11:44:52.146197 11300
2020-05-28 11:44:52.226145 11400
2020-05-28 11:44:52.304798 11500
2020-05-28 11:44:52.385022 11600
2020-05-28 11:44:52.464282 11700
2020-05-28 11:44:52.545585 11800
2020-05-28 11:44:52.625662 11900
2020-05-28 11:44:52.706298 12000
2020-05-28 11:44:52.786669 12100
2020-05-28 11:44:52.864351 12200
2020-05-28 11:44:52.944369 12300
2020-05-28 11:44:53.023249 12400
2020-05-28 11:44:53.102972 12500
2020-05-28 11:44:53.181389 12600
2020-05-28 11:44:53.261597 12700
2020-05-28 11:44:53.340678 12800
2020-05-28 11:44:53.419757 12900
2020-05-28 11:44:53.498692 13000
2020-05-28 11:44:53.578702 13100
2020-05-28 11:44:53.657699 13200
2020-05-28 11:44:53.735618 13300
2020-05-28 11:44:53.814385 13400
2020-05-28 11:44:53.892783 13500
2020-05-28 11:44:53.971246 13600
2020-05-28 11:44:54.049385 13700
2020-05-28 11:44:54.129042 13800
2020-05-28 11:44:54.208981 13900
2020-05-28 11:44:54.288308 14000
2020-05-28 11:44:54.367172 14100
2020-05-28 11:44:54.446295 14200
2020-05-28 11:44:54.525378 14300
2020-05-28 11:44:54.604394 14400
2020-05-28 11:44:54.683003 14500
2020-05-28 11:44:54.762936 14600
2020-05-28 11:44:54.842801 14700
2020-05-28 11:44:54.922530 14800
2020-05-28 11:44:55.002045 14900
2020-05-28 11:44:55.080567 15000
2020-05-28 11:44:55.158115 15100
2020-05-28 11:44:55.236524 15200
2020-05-28 11:44:55.314934 15300
2020-05-28 11:44:55.393818 15400
2020-05-28 11:44:55.472654 15500
2020-05-28 11:44:55.552188 15600
2020-05-28 11:44:55.632261 15700
2020-05-28 11:44:55.710703 15800
2020-05-28 11:44:55.788791 15900
2020-05-28 11:44:55.866271 16000
2020-05-28 11:44:55.945439 16100
2020-05-28 11:44:56.024395 16200
2020-05-28 11:44:56.102675 16300
2020-05-28 11:44:56.181714 16400
2020-05-28 11:44:56.261374 16500
2020-05-28 11:44:56.340759 16600
2020-05-28 11:44:56.418956 16700
2020-05-28 11:44:56.496566 16800
2020-05-28 11:44:56.576989 16900
2020-05-28 11:44:56.656004 17000
2020-05-28 11:44:56.735314 17100
2020-05-28 11:44:56.814409 17200
2020-05-28 11:44:56.893360 17300
2020-05-28 11:44:56.971608 17400
2020-05-28 11:44:57.052368 17500
2020-05-28 11:44:57.131705 17600
2020-05-28 11:44:57.211223 17700
2020-05-28 11:44:57.291261 17800
2020-05-28 11:44:57.370239 17900
2020-05-28 11:44:57.449548 18000
2020-05-28 11:44:57.529303 18100
2020-05-28 11:44:57.608802 18200
2020-05-28 11:44:57.686656 18300
2020-05-28 11:44:57.764970 18400
2020-05-28 11:44:57.844189 18500
2020-05-28 11:44:57.922601 18600
2020-05-28 11:44:58.000447 18700
2020-05-28 11:44:58.078378 18800
2020-05-28 11:44:58.156681 18900
2020-05-28 11:44:58.235454 19000
2020-05-28 11:44:58.314221 19100
2020-05-28 11:44:58.393784 19200
2020-05-28 11:44:58.471436 19300
2020-05-28 11:44:58.550092 19400
2020-05-28 11:44:58.629401 19500
2020-05-28 11:44:58.708227 19600
2020-05-28 11:44:58.786283 19700
2020-05-28 11:44:58.865767 19800
2020-05-28 11:44:58.945345 19900
2020-05-28 11:44:59.023302 20000
2020-05-28 11:44:59.101834 20100
2020-05-28 11:44:59.179441 20200
2020-05-28 11:44:59.257958 20300
2020-05-28 11:44:59.335253 20400
2020-05-28 11:44:59.413961 20500
2020-05-28 11:44:59.492290 20600
2020-05-28 11:44:59.570758 20700
2020-05-28 11:44:59.648114 20800
2020-05-28 11:44:59.725781 20900
2020-05-28 11:44:59.802952 21000
2020-05-28 11:44:59.879600 21100
2020-05-28 11:44:59.956705 21200
2020-05-28 11:45:00.033204 21300
2020-05-28 11:45:00.109439 21400
2020-05-28 11:45:00.184928 21500
2020-05-28 11:45:00.259215 21600
2020-05-28 11:45:00.335350 21700
2020-05-28 11:45:00.409677 21800
2020-05-28 11:45:00.485911 21900
2020-05-28 11:45:00.560215 22000
2020-05-28 11:45:00.636328 22100
2020-05-28 11:45:00.711250 22200
2020-05-28 11:45:00.785081 22300
2020-05-28 11:45:00.859373 22400
2020-05-28 11:45:00.932660 22500
2020-05-28 11:45:01.006221 22600
2020-05-28 11:45:01.079248 22700
2020-05-28 11:45:01.152730 22800
2020-05-28 11:45:01.223654 22900
2020-05-28 11:45:01.295321 23000
2020-05-28 11:45:01.367554 23100
2020-05-28 11:45:01.438743 23200
2020-05-28 11:45:01.510966 23300
2020-05-28 11:45:01.582956 23400
2020-05-28 11:45:01.653528 23500
2020-05-28 11:45:01.723026 23600
2020-05-28 11:45:01.792116 23700
2020-05-28 11:45:01.862330 23800
2020-05-28 11:45:01.931253 23900
2020-05-28 11:45:02.000421 24000
2020-05-28 11:45:02.069153 24100
2020-05-28 11:45:02.137857 24200
2020-05-28 11:45:02.204555 24300
2020-05-28 11:45:02.272496 24400
2020-05-28 11:45:02.339532 24500
2020-05-28 11:45:02.406490 24600
2020-05-28 11:45:02.473076 24700
2020-05-28 11:45:02.539374 24800
2020-05-28 11:45:02.607173 24900
2020-05-28 11:45:02.672158 25000
2020-05-28 11:45:02.737519 25100
2020-05-28 11:45:02.802930 25200
2020-05-28 11:45:02.867045 25300
2020-05-28 11:45:02.931479 25400
2020-05-28 11:45:02.997406 25500
2020-05-28 11:45:03.061544 25600
2020-05-28 11:45:03.124710 25700
2020-05-28 11:45:03.187139 25800
2020-05-28 11:45:03.250598 25900
2020-05-28 11:45:03.313266 26000
2020-05-28 11:45:03.375651 26100
2020-05-28 11:45:03.436041 26200
2020-05-28 11:45:03.498095 26300
2020-05-28 11:45:03.559696 26400
2020-05-28 11:45:03.621380 26500
2020-05-28 11:45:03.682183 26600
2020-05-28 11:45:03.744288 26700
2020-05-28 11:45:03.805701 26800
2020-05-28 11:45:03.866963 26900
2020-05-28 11:45:03.926435 27000
2020-05-28 11:45:03.987031 27100
2020-05-28 11:45:04.046765 27200
2020-05-28 11:45:04.105251 27300
2020-05-28 11:45:04.163709 27400
2020-05-28 11:45:04.221933 27500
2020-05-28 11:45:04.279955 27600
2020-05-28 11:45:04.337670 27700
2020-05-28 11:45:04.395581 27800
2020-05-28 11:45:04.454030 27900
2020-05-28 11:45:04.511218 28000
2020-05-28 11:45:04.568649 28100
2020-05-28 11:45:04.627126 28200
2020-05-28 11:45:04.685001 28300
2020-05-28 11:45:04.741703 28400
2020-05-28 11:45:04.798584 28500
2020-05-28 11:45:04.855124 28600
2020-05-28 11:45:04.912060 28700
2020-05-28 11:45:04.967865 28800
2020-05-28 11:45:05.023163 28900
2020-05-28 11:45:05.079035 29000
2020-05-28 11:45:05.133525 29100
2020-05-28 11:45:05.188318 29200
2020-05-28 11:45:05.242622 29300
2020-05-28 11:45:05.297340 29400
2020-05-28 11:45:05.351129 29500
2020-05-28 11:45:05.405389 29600
2020-05-28 11:45:05.459297 29700
2020-05-28 11:45:05.512750 29800
2020-05-28 11:45:05.565679 29900
2020-05-28 11:45:05.620221 30000
2020-05-28 11:45:05.674083 30100
2020-05-28 11:45:05.726712 30200
2020-05-28 11:45:05.778181 30300
2020-05-28 11:45:05.830934 30400
2020-05-28 11:45:05.883643 30500
2020-05-28 11:45:05.935990 30600
2020-05-28 11:45:05.987903 30700
2020-05-28 11:45:06.039260 30800
2020-05-28 11:45:06.092023 30900
2020-05-28 11:45:06.141889 31000
2020-05-28 11:45:06.192290 31100
2020-05-28 11:45:06.243091 31200
2020-05-28 11:45:06.294330 31300
2020-05-28 11:45:06.346060 31400
2020-05-28 11:45:06.397072 31500
2020-05-28 11:45:06.447353 31600
2020-05-28 11:45:06.498096 31700
2020-05-28 11:45:06.547847 31800
2020-05-28 11:45:06.597412 31900
2020-05-28 11:45:06.648406 32000
2020-05-28 11:45:06.698416 32100
2020-05-28 11:45:06.747157 32200
2020-05-28 11:45:06.797219 32300
2020-05-28 11:45:06.845955 32400
2020-05-28 11:45:06.895063 32500
2020-05-28 11:45:06.944007 32600
2020-05-28 11:45:06.992108 32700
2020-05-28 11:45:07.041241 32800
2020-05-28 11:45:07.090536 32900
2020-05-28 11:45:07.140241 33000
2020-05-28 11:45:07.188645 33100
2020-05-28 11:45:07.238443 33200
2020-05-28 11:45:07.287948 33300
2020-05-28 11:45:07.336552 33400
2020-05-28 11:45:07.384497 33500
2020-05-28 11:45:07.433823 33600
2020-05-28 11:45:07.482867 33700
2020-05-28 11:45:07.531335 33800
2020-05-28 11:45:07.579626 33900
2020-05-28 11:45:07.629194 34000
2020-05-28 11:45:07.678455 34100
2020-05-28 11:45:07.727152 34200
2020-05-28 11:45:07.775120 34300
2020-05-28 11:45:07.824066 34400
2020-05-28 11:45:07.872243 34500
2020-05-28 11:45:07.920209 34600
2020-05-28 11:45:07.968439 34700
2020-05-28 11:45:08.017358 34800
2020-05-28 11:45:08.065312 34900
2020-05-28 11:45:08.113665 35000
2020-05-28 11:45:08.161841 35100
2020-05-28 11:45:08.209634 35200
2020-05-28 11:45:08.258145 35300
2020-05-28 11:45:08.305739 35400
2020-05-28 11:45:08.354189 35500
2020-05-28 11:45:08.402283 35600
2020-05-28 11:45:08.450491 35700
2020-05-28 11:45:08.499410 35800
2020-05-28 11:45:08.548355 35900
2020-05-28 11:45:08.597509 36000
2020-05-28 11:45:08.645116 36100
2020-05-28 11:45:08.693117 36200
2020-05-28 11:45:08.741942 36300
2020-05-28 11:45:08.789978 36400
2020-05-28 11:45:08.838179 36500
2020-05-28 11:45:08.886631 36600
2020-05-28 11:45:08.934359 36700
2020-05-28 11:45:08.982925 36800
2020-05-28 11:45:09.030571 36900
2020-05-28 11:45:09.079795 37000
2020-05-28 11:45:09.128523 37100
2020-05-28 11:45:09.176243 37200
2020-05-28 11:45:09.224574 37300
2020-05-28 11:45:09.272390 37400
2020-05-28 11:45:09.320717 37500
2020-05-28 11:45:09.370379 37600
2020-05-28 11:45:09.419201 37700
2020-05-28 11:45:09.466910 37800
2020-05-28 11:45:09.515357 37900
2020-05-28 11:45:09.563838 38000
2020-05-28 11:45:09.612857 38100
2020-05-28 11:45:09.659611 38200
2020-05-28 11:45:09.708216 38300
2020-05-28 11:45:09.757359 38400
2020-05-28 11:45:09.805832 38500
2020-05-28 11:45:09.852936 38600
2020-05-28 11:45:09.900298 38700
2020-05-28 11:45:09.947635 38800
2020-05-28 11:45:09.996323 38900
2020-05-28 11:45:10.044286 39000
2020-05-28 11:45:10.092273 39100
2020-05-28 11:45:10.140711 39200
2020-05-28 11:45:10.189272 39300
2020-05-28 11:45:10.237242 39400
2020-05-28 11:45:10.285447 39500
2020-05-28 11:45:10.334009 39600
2020-05-28 11:45:10.382129 39700
2020-05-28 11:45:10.430186 39800
2020-05-28 11:45:10.477896 39900
2020-05-28 11:45:10.526717 40000
2020-05-28 11:45:10.574925 40100
2020-05-28 11:45:10.623729 40200
2020-05-28 11:45:10.672424 40300
2020-05-28 11:45:10.721973 40400
2020-05-28 11:45:10.771644 40500
2020-05-28 11:45:10.820912 40600
2020-05-28 11:45:10.869725 40700
2020-05-28 11:45:10.919148 40800
2020-05-28 11:45:10.967464 40900
2020-05-28 11:45:11.015304 41000
2020-05-28 11:45:11.062190 41100
2020-05-28 11:45:11.109910 41200
2020-05-28 11:45:11.157877 41300
2020-05-28 11:45:11.206557 41400
2020-05-28 11:45:11.254758 41500
2020-05-28 11:45:11.303090 41600
2020-05-28 11:45:11.351897 41700
2020-05-28 11:45:11.398955 41800
2020-05-28 11:45:11.448551 41900
2020-05-28 11:45:11.497016 42000
2020-05-28 11:45:11.545328 42100
2020-05-28 11:45:11.593532 42200
2020-05-28 11:45:11.641533 42300
2020-05-28 11:45:11.688872 42400
2020-05-28 11:45:11.737570 42500
2020-05-28 11:45:11.785672 42600
2020-05-28 11:45:11.834698 42700
2020-05-28 11:45:11.881804 42800
2020-05-28 11:45:11.929779 42900
2020-05-28 11:45:11.978329 43000
2020-05-28 11:45:12.027021 43100
2020-05-28 11:45:12.074995 43200
2020-05-28 11:45:12.123582 43300
2020-05-28 11:45:12.171525 43400
2020-05-28 11:45:12.220703 43500
2020-05-28 11:45:12.269764 43600
2020-05-28 11:45:12.318934 43700
2020-05-28 11:45:12.366642 43800
2020-05-28 11:45:12.414543 43900
2020-05-28 11:45:12.462688 44000
2020-05-28 11:45:12.511253 44100
2020-05-28 11:45:12.559145 44200
2020-05-28 11:45:12.607581 44300
2020-05-28 11:45:12.656502 44400
2020-05-28 11:45:12.705184 44500
2020-05-28 11:45:12.753635 44600
2020-05-28 11:45:12.801975 44700
2020-05-28 11:45:12.851856 44800
2020-05-28 11:45:12.900661 44900
2020-05-28 11:45:12.948720 45000
2020-05-28 11:45:12.998286 45100
2020-05-28 11:45:13.045402 45200
2020-05-28 11:45:13.092881 45300
2020-05-28 11:45:13.141457 45400
2020-05-28 11:45:13.190030 45500
2020-05-28 11:45:13.238260 45600
2020-05-28 11:45:13.286188 45700
2020-05-28 11:45:13.334534 45800
2020-05-28 11:45:13.383687 45900
2020-05-28 11:45:13.433234 46000
2020-05-28 11:45:13.480649 46100
2020-05-28 11:45:13.529073 46200
2020-05-28 11:45:13.576648 46300
2020-05-28 11:45:13.625587 46400
2020-05-28 11:45:13.674194 46500
2020-05-28 11:45:13.722971 46600
2020-05-28 11:45:13.769980 46700
2020-05-28 11:45:13.818063 46800
2020-05-28 11:45:13.867964 46900
2020-05-28 11:45:13.915932 47000
2020-05-28 11:45:13.965794 47100
2020-05-28 11:45:14.014140 47200
2020-05-28 11:45:14.062224 47300
2020-05-28 11:45:14.109569 47400
2020-05-28 11:45:14.158531 47500
2020-05-28 11:45:14.207070 47600
2020-05-28 11:45:14.254543 47700
2020-05-28 11:45:14.302666 47800
2020-05-28 11:45:14.350506 47900
2020-05-28 11:45:14.399328 48000
2020-05-28 11:45:14.445926 48100
2020-05-28 11:45:14.494591 48200
2020-05-28 11:45:14.544403 48300
2020-05-28 11:45:14.591400 48400
2020-05-28 11:45:14.638856 48500
2020-05-28 11:45:14.687187 48600
2020-05-28 11:45:14.737149 48700
2020-05-28 11:45:14.784990 48800
2020-05-28 11:45:14.832316 48900
2020-05-28 11:45:14.879315 49000
2020-05-28 11:45:14.927014 49100
2020-05-28 11:45:14.975689 49200
2020-05-28 11:45:15.024275 49300
2020-05-28 11:45:15.071858 49400
2020-05-28 11:45:15.119949 49500
2020-05-28 11:45:15.168648 49600
2020-05-28 11:45:15.218437 49700
2020-05-28 11:45:15.265922 49800
2020-05-28 11:45:15.313634 49900
2020-05-28 11:45:15.361461 50000
2020-05-28 11:45:15.409911 50100
2020-05-28 11:45:15.457778 50200
2020-05-28 11:45:15.506351 50300
2020-05-28 11:45:15.554309 50400
2020-05-28 11:45:15.603120 50500
2020-05-28 11:45:15.652507 50600
2020-05-28 11:45:15.699744 50700
2020-05-28 11:45:15.748174 50800
2020-05-28 11:45:15.795734 50900
2020-05-28 11:45:15.844724 51000
2020-05-28 11:45:15.893535 51100
2020-05-28 11:45:15.942347 51200
2020-05-28 11:45:15.990924 51300
2020-05-28 11:45:16.039004 51400
2020-05-28 11:45:16.086534 51500
2020-05-28 11:45:16.134825 51600
2020-05-28 11:45:16.183143 51700
2020-05-28 11:45:16.231583 51800
2020-05-28 11:45:16.278485 51900
2020-05-28 11:45:16.326455 52000
2020-05-28 11:45:16.373939 52100
2020-05-28 11:45:16.422633 52200
2020-05-28 11:45:16.470834 52300
2020-05-28 11:45:16.518912 52400
2020-05-28 11:45:16.566378 52500
2020-05-28 11:45:16.614811 52600
2020-05-28 11:45:16.661723 52700
2020-05-28 11:45:16.709649 52800
2020-05-28 11:45:16.757518 52900
2020-05-28 11:45:16.805094 53000
2020-05-28 11:45:16.853179 53100
2020-05-28 11:45:16.902970 53200
2020-05-28 11:45:16.951414 53300
2020-05-28 11:45:16.999257 53400
2020-05-28 11:45:17.047325 53500
2020-05-28 11:45:17.095429 53600
2020-05-28 11:45:17.143586 53700
2020-05-28 11:45:17.191237 53800
2020-05-28 11:45:17.237614 53900
2020-05-28 11:45:17.286790 54000
2020-05-28 11:45:17.333894 54100
2020-05-28 11:45:17.382229 54200
2020-05-28 11:45:17.429718 54300
2020-05-28 11:45:17.476715 54400
2020-05-28 11:45:17.524820 54500
2020-05-28 11:45:17.571691 54600
2020-05-28 11:45:17.620713 54700
2020-05-28 11:45:17.669235 54800
2020-05-28 11:45:17.716517 54900
2020-05-28 11:45:17.765371 55000
2020-05-28 11:45:17.813669 55100
2020-05-28 11:45:17.860936 55200
2020-05-28 11:45:17.909598 55300
2020-05-28 11:45:17.957582 55400
2020-05-28 11:45:18.006172 55500
2020-05-28 11:45:18.054506 55600
2020-05-28 11:45:18.102433 55700
2020-05-28 11:45:18.150256 55800
2020-05-28 11:45:18.197725 55900
2020-05-28 11:45:18.245602 56000
2020-05-28 11:45:18.293426 56100
2020-05-28 11:45:18.342358 56200
2020-05-28 11:45:18.390940 56300
2020-05-28 11:45:18.438641 56400
2020-05-28 11:45:18.487452 56500
2020-05-28 11:45:18.536651 56600
2020-05-28 11:45:18.585328 56700
2020-05-28 11:45:18.633281 56800
2020-05-28 11:45:18.681017 56900
2020-05-28 11:45:18.729082 57000
2020-05-28 11:45:18.776681 57100
2020-05-28 11:45:18.825133 57200
2020-05-28 11:45:18.872741 57300
2020-05-28 11:45:18.920717 57400
2020-05-28 11:45:18.968931 57500
2020-05-28 11:45:19.016894 57600
2020-05-28 11:45:19.064726 57700
2020-05-28 11:45:19.113421 57800
2020-05-28 11:45:19.160889 57900
2020-05-28 11:45:19.209318 58000
2020-05-28 11:45:19.256946 58100
2020-05-28 11:45:19.305063 58200
2020-05-28 11:45:19.353608 58300
2020-05-28 11:45:19.401467 58400
2020-05-28 11:45:19.450000 58500
2020-05-28 11:45:19.498445 58600
2020-05-28 11:45:19.546651 58700
2020-05-28 11:45:19.594635 58800
2020-05-28 11:45:19.643300 58900
2020-05-28 11:45:19.692235 59000
2020-05-28 11:45:19.741166 59100
2020-05-28 11:45:19.789369 59200
2020-05-28 11:45:19.839149 59300
2020-05-28 11:45:19.888564 59400
2020-05-28 11:45:19.937385 59500
2020-05-28 11:45:19.987029 59600
2020-05-28 11:45:20.036355 59700
2020-05-28 11:45:20.085278 59800
2020-05-28 11:45:20.134576 59900
2020-05-28 11:45:20.184474 60000
2020-05-28 11:45:20.233506 60100
2020-05-28 11:45:20.282600 60200
2020-05-28 11:45:20.332150 60300
2020-05-28 11:45:20.380921 60400
2020-05-28 11:45:20.429602 60500
2020-05-28 11:45:20.478541 60600
2020-05-28 11:45:20.526741 60700
2020-05-28 11:45:20.576662 60800
2020-05-28 11:45:20.625946 60900
2020-05-28 11:45:20.675733 61000
2020-05-28 11:45:20.725547 61100
2020-05-28 11:45:20.775778 61200
2020-05-28 11:45:20.825324 61300
2020-05-28 11:45:20.875814 61400
2020-05-28 11:45:20.925464 61500
2020-05-28 11:45:20.974903 61600
2020-05-28 11:45:21.024676 61700
2020-05-28 11:45:21.074331 61800
2020-05-28 11:45:21.123748 61900
2020-05-28 11:45:21.174252 62000
2020-05-28 11:45:21.224023 62100
2020-05-28 11:45:21.273828 62200
2020-05-28 11:45:21.324348 62300
2020-05-28 11:45:21.375435 62400
2020-05-28 11:45:21.424760 62500
2020-05-28 11:45:21.474801 62600
2020-05-28 11:45:21.525384 62700
2020-05-28 11:45:21.576054 62800
2020-05-28 11:45:21.626527 62900
2020-05-28 11:45:21.677262 63000
2020-05-28 11:45:21.728375 63100
2020-05-28 11:45:21.779492 63200
2020-05-28 11:45:21.831205 63300
2020-05-28 11:45:21.882094 63400
2020-05-28 11:45:21.933681 63500
2020-05-28 11:45:21.984814 63600
2020-05-28 11:45:22.037124 63700
2020-05-28 11:45:22.088952 63800
2020-05-28 11:45:22.140467 63900
2020-05-28 11:45:22.197654 64000
2020-05-28 11:45:22.256851 64100
2020-05-28 11:45:22.315750 64200
2020-05-28 11:45:22.375162 64300
2020-05-28 11:45:22.435386 64400
2020-05-28 11:45:22.494611 64500
2020-05-28 11:45:22.554717 64600
2020-05-28 11:45:22.614516 64700
2020-05-28 11:45:22.675160 64800
2020-05-28 11:45:22.736355 64900
2020-05-28 11:45:22.798370 65000
2020-05-28 11:45:22.859560 65100
2020-05-28 11:45:22.921439 65200
2020-05-28 11:45:22.983595 65300
2020-05-28 11:45:23.046175 65400
2020-05-28 11:45:23.107728 65500
2020-05-28 11:45:23.169880 65600
2020-05-28 11:45:23.233267 65700
2020-05-28 11:45:23.297232 65800
2020-05-28 11:45:23.360565 65900
2020-05-28 11:45:23.424473 66000
2020-05-28 11:45:23.488851 66100
2020-05-28 11:45:23.552763 66200
2020-05-28 11:45:23.616961 66300
2020-05-28 11:45:23.681120 66400
2020-05-28 11:45:23.747685 66500
2020-05-28 11:45:23.815076 66600
2020-05-28 11:45:23.881114 66700
2020-05-28 11:45:23.946996 66800
2020-05-28 11:45:24.014386 66900
2020-05-28 11:45:24.082682 67000
2020-05-28 11:45:24.149962 67100
2020-05-28 11:45:24.217317 67200
2020-05-28 11:45:24.286143 67300
2020-05-28 11:45:24.353093 67400
2020-05-28 11:45:24.422220 67500
2020-05-28 11:45:24.489715 67600
2020-05-28 11:45:24.557958 67700
2020-05-28 11:45:24.628111 67800
2020-05-28 11:45:24.697723 67900
2020-05-28 11:45:24.767471 68000
2020-05-28 11:45:24.837139 68100
2020-05-28 11:45:24.908661 68200
2020-05-28 11:45:24.980341 68300
2020-05-28 11:45:25.051197 68400
2020-05-28 11:45:25.123057 68500
2020-05-28 11:45:25.195296 68600
2020-05-28 11:45:25.266826 68700
2020-05-28 11:45:25.338749 68800
2020-05-28 11:45:25.413064 68900
2020-05-28 11:45:25.487604 69000
2020-05-28 11:45:25.561176 69100
2020-05-28 11:45:25.634027 69200
2020-05-28 11:45:25.706944 69300
2020-05-28 11:45:25.781842 69400
2020-05-28 11:45:25.858011 69500
2020-05-28 11:45:25.932118 69600
2020-05-28 11:45:26.005802 69700
2020-05-28 11:45:26.082618 69800
2020-05-28 11:45:26.157936 69900
2020-05-28 11:45:26.234238 70000
2020-05-28 11:45:26.311330 70100
2020-05-28 11:45:26.388634 70200
2020-05-28 11:45:26.465025 70300
2020-05-28 11:45:26.541962 70400
2020-05-28 11:45:26.619650 70500
2020-05-28 11:45:26.695658 70600
2020-05-28 11:45:26.772345 70700
2020-05-28 11:45:26.850664 70800
2020-05-28 11:45:26.928561 70900
2020-05-28 11:45:27.006294 71000
2020-05-28 11:45:27.084713 71100
2020-05-28 11:45:27.163117 71200
2020-05-28 11:45:27.241631 71300
2020-05-28 11:45:27.319237 71400
2020-05-28 11:45:27.397603 71500
2020-05-28 11:45:27.477019 71600
2020-05-28 11:45:27.555115 71700
2020-05-28 11:45:27.632843 71800
2020-05-28 11:45:27.711858 71900
2020-05-28 11:45:27.789591 72000
2020-05-28 11:45:27.868685 72100
2020-05-28 11:45:27.947145 72200
2020-05-28 11:45:28.025714 72300
2020-05-28 11:45:28.103779 72400
2020-05-28 11:45:28.182951 72500
2020-05-28 11:45:28.263268 72600
2020-05-28 11:45:28.341770 72700
2020-05-28 11:45:28.420907 72800
2020-05-28 11:45:28.498957 72900
2020-05-28 11:45:28.578684 73000
2020-05-28 11:45:28.659368 73100
2020-05-28 11:45:28.739694 73200
2020-05-28 11:45:28.817881 73300
2020-05-28 11:45:28.896367 73400
2020-05-28 11:45:28.973979 73500
2020-05-28 11:45:29.052625 73600
