Waiting for packets
2020-05-28 11:44:45.904478 6400
2020-05-28 11:44:45.943926 6500
2020-05-28 11:44:45.983581 6600
2020-05-28 11:44:46.023290 6700
2020-05-28 11:44:46.062331 6800
2020-05-28 11:44:46.101842 6900
2020-05-28 11:44:46.141555 7000
2020-05-28 11:44:46.180931 7100
2020-05-28 11:44:46.220818 7200
2020-05-28 11:44:46.260888 7300
2020-05-28 11:44:46.300415 7400
2020-05-28 11:44:46.339907 7500
2020-05-28 11:44:46.379370 7600
2020-05-28 11:44:46.419028 7700
2020-05-28 11:44:46.458538 7800
2020-05-28 11:44:46.498456 7900
2020-05-28 11:44:46.537664 8000
2020-05-28 11:44:46.576992 8100
2020-05-28 11:44:46.616861 8200
2020-05-28 11:44:46.657299 8300
2020-05-28 11:44:46.697012 8400
2020-05-28 11:44:46.735758 8500
2020-05-28 11:44:46.775139 8600
2020-05-28 11:44:46.814246 8700
2020-05-28 11:44:46.853256 8800
2020-05-28 11:44:46.893445 8900
2020-05-28 11:44:46.933192 9000
2020-05-28 11:44:46.971658 9100
2020-05-28 11:44:47.011639 9200
2020-05-28 11:44:47.050962 9300
2020-05-28 11:44:47.090673 9400
2020-05-28 11:44:47.129591 9500
2020-05-28 11:44:47.170985 9600
2020-05-28 11:44:47.210381 9700
2020-05-28 11:44:47.250459 9800
2020-05-28 11:44:47.289127 9900
2020-05-28 11:44:47.328252 10000
2020-05-28 11:44:47.367715 10100
2020-05-28 11:44:47.406629 10200
2020-05-28 11:44:47.446256 10300
2020-05-28 11:44:47.485574 10400
2020-05-28 11:44:47.524730 10500
2020-05-28 11:44:47.563889 10600
2020-05-28 11:44:47.603666 10700
2020-05-28 11:44:47.643170 10800
2020-05-28 11:44:47.682712 10900
2020-05-28 11:44:47.722184 11000
2020-05-28 11:44:47.761886 11100
2020-05-28 11:44:47.800857 11200
2020-05-28 11:44:47.840056 11300
2020-05-28 11:44:47.879934 11400
2020-05-28 11:44:47.919318 11500
2020-05-28 11:44:47.959520 11600
2020-05-28 11:44:47.999085 11700
2020-05-28 11:44:48.039227 11800
2020-05-28 11:44:48.079388 11900
2020-05-28 11:44:48.119669 12000
2020-05-28 11:44:48.159787 12100
2020-05-28 11:44:48.198670 12200
2020-05-28 11:44:48.238725 12300
2020-05-28 11:44:48.278124 12400
2020-05-28 11:44:48.318004 12500
2020-05-28 11:44:48.357159 12600
2020-05-28 11:44:48.397207 12700
2020-05-28 11:44:48.436781 12800
2020-05-28 11:44:48.476397 12900
2020-05-28 11:44:48.515862 13000
2020-05-28 11:44:48.555318 13100
2020-05-28 11:44:48.594736 13200
2020-05-28 11:44:48.633756 13300
2020-05-28 11:44:48.673185 13400
2020-05-28 11:44:48.712325 13500
2020-05-28 11:44:48.751475 13600
2020-05-28 11:44:48.790658 13700
2020-05-28 11:44:48.830508 13800
2020-05-28 11:44:48.870460 13900
2020-05-28 11:44:48.910126 14000
2020-05-28 11:44:48.949532 14100
2020-05-28 11:44:48.989140 14200
2020-05-28 11:44:49.028340 14300
2020-05-28 11:44:49.067854 14400
2020-05-28 11:44:49.107168 14500
2020-05-28 11:44:49.147136 14600
2020-05-28 11:44:49.187067 14700
2020-05-28 11:44:49.226911 14800
2020-05-28 11:44:49.266690 14900
2020-05-28 11:44:49.305988 15000
2020-05-28 11:44:49.344739 15100
2020-05-28 11:44:49.383916 15200
2020-05-28 11:44:49.423198 15300
2020-05-28 11:44:49.462562 15400
2020-05-28 11:44:49.502075 15500
2020-05-28 11:44:49.541282 15600
2020-05-28 11:44:49.583279 15700
2020-05-28 11:44:49.622422 15800
2020-05-28 11:44:49.661763 15900
2020-05-28 11:44:49.700191 16000
2020-05-28 11:44:49.739855 16100
2020-05-28 11:44:49.779338 16200
2020-05-28 11:44:49.818483 16300
2020-05-28 11:44:49.858028 16400
2020-05-28 11:44:49.897883 16500
2020-05-28 11:44:49.937505 16600
2020-05-28 11:44:49.976556 16700
2020-05-28 11:44:50.015422 16800
2020-05-28 11:44:50.055213 16900
2020-05-28 11:44:50.094823 17000
2020-05-28 11:44:50.134407 17100
2020-05-28 11:44:50.173975 17200
2020-05-28 11:44:50.213468 17300
2020-05-28 11:44:50.252619 17400
2020-05-28 11:44:50.292929 17500
2020-05-28 11:44:50.332677 17600
2020-05-28 11:44:50.372427 17700
2020-05-28 11:44:50.412486 17800
2020-05-28 11:44:50.451909 17900
2020-05-28 11:44:50.491534 18000
2020-05-28 11:44:50.531474 18100
2020-05-28 11:44:50.570570 18200
2020-05-28 11:44:50.609482 18300
2020-05-28 11:44:50.648627 18400
2020-05-28 11:44:50.688228 18500
2020-05-28 11:44:50.727438 18600
2020-05-28 11:44:50.766365 18700
2020-05-28 11:44:50.805344 18800
2020-05-28 11:44:50.844548 18900
2020-05-28 11:44:50.883908 19000
2020-05-28 11:44:50.923312 19100
2020-05-28 11:44:50.963063 19200
2020-05-28 11:44:51.002010 19300
2020-05-28 11:44:51.041299 19400
2020-05-28 11:44:51.080727 19500
2020-05-28 11:44:51.120253 19600
2020-05-28 11:44:51.159389 19700
2020-05-28 11:44:51.199293 19800
2020-05-28 11:44:51.239275 19900
2020-05-28 11:44:51.278487 20000
2020-05-28 11:44:51.318086 20100
2020-05-28 11:44:51.357196 20200
2020-05-28 11:44:51.396819 20300
2020-05-28 11:44:51.436028 20400
2020-05-28 11:44:51.475972 20500
2020-05-28 11:44:51.515681 20600
2020-05-28 11:44:51.555110 20700
2020-05-28 11:44:51.596625 20800
2020-05-28 11:44:51.636419 20900
2020-05-28 11:44:51.675978 21000
2020-05-28 11:44:51.715397 21100
2020-05-28 11:44:51.755315 21200
2020-05-28 11:44:51.794654 21300
2020-05-28 11:44:51.834138 21400
2020-05-28 11:44:51.873357 21500
2020-05-28 11:44:51.912168 21600
2020-05-28 11:44:51.951971 21700
2020-05-28 11:44:51.990975 21800
2020-05-28 11:44:52.031005 21900
2020-05-28 11:44:52.070323 22000
2020-05-28 11:44:52.110082 22100
2020-05-28 11:44:52.149932 22200
2020-05-28 11:44:52.189347 22300
2020-05-28 11:44:52.229121 22400
2020-05-28 11:44:52.268489 22500
2020-05-28 11:44:52.308307 22600
2020-05-28 11:44:52.347925 22700
2020-05-28 11:44:52.387818 22800
2020-05-28 11:44:52.426621 22900
2020-05-28 11:44:52.465920 23000
2020-05-28 11:44:52.505686 23100
2020-05-28 11:44:52.545117 23200
2020-05-28 11:44:52.587123 23300
2020-05-28 11:44:52.626579 23400
2020-05-28 11:44:52.666169 23500
2020-05-28 11:44:52.705175 23600
2020-05-28 11:44:52.744284 23700
2020-05-28 11:44:52.784075 23800
2020-05-28 11:44:52.823378 23900
2020-05-28 11:44:52.863010 24000
2020-05-28 11:44:52.902494 24100
2020-05-28 11:44:52.942027 24200
2020-05-28 11:44:52.980811 24300
2020-05-28 11:44:53.020398 24400
2020-05-28 11:44:53.059672 24500
2020-05-28 11:44:53.098991 24600
2020-05-28 11:44:53.138257 24700
2020-05-28 11:44:53.177670 24800
2020-05-28 11:44:53.217184 24900
2020-05-28 11:44:53.256296 25000
2020-05-28 11:44:53.295589 25100
2020-05-28 11:44:53.335084 25200
2020-05-28 11:44:53.373962 25300
2020-05-28 11:44:53.413342 25400
2020-05-28 11:44:53.453682 25500
2020-05-28 11:44:53.493151 25600
2020-05-28 11:44:53.532281 25700
2020-05-28 11:44:53.571076 25800
2020-05-28 11:44:53.612487 25900
2020-05-28 11:44:53.651741 26000
2020-05-28 11:44:53.690989 26100
2020-05-28 11:44:53.729279 26200
2020-05-28 11:44:53.768671 26300
2020-05-28 11:44:53.807973 26400
2020-05-28 11:44:53.846980 26500
2020-05-28 11:44:53.886162 26600
2020-05-28 11:44:53.926296 26700
2020-05-28 11:44:53.966281 26800
2020-05-28 11:44:54.006239 26900
2020-05-28 11:44:54.045242 27000
2020-05-28 11:44:54.085135 27100
2020-05-28 11:44:54.124670 27200
2020-05-28 11:44:54.163566 27300
2020-05-28 11:44:54.202601 27400
2020-05-28 11:44:54.241562 27500
2020-05-28 11:44:54.280711 27600
2020-05-28 11:44:54.319698 27700
2020-05-28 11:44:54.359026 27800
2020-05-28 11:44:54.398932 27900
2020-05-28 11:44:54.438110 28000
2020-05-28 11:44:54.477501 28100
2020-05-28 11:44:54.517049 28200
2020-05-28 11:44:54.557238 28300
2020-05-28 11:44:54.598830 28400
2020-05-28 11:44:54.638617 28500
2020-05-28 11:44:54.678220 28600
2020-05-28 11:44:54.718406 28700
2020-05-28 11:44:54.757882 28800
2020-05-28 11:44:54.797218 28900
2020-05-28 11:44:54.837128 29000
2020-05-28 11:44:54.876246 29100
2020-05-28 11:44:54.915643 29200
2020-05-28 11:44:54.954916 29300
2020-05-28 11:44:54.994578 29400
2020-05-28 11:44:55.033711 29500
2020-05-28 11:44:55.073328 29600
2020-05-28 11:44:55.112926 29700
2020-05-28 11:44:55.152346 29800
2020-05-28 11:44:55.191399 29900
2020-05-28 11:44:55.231014 30000
2020-05-28 11:44:55.271174 30100
2020-05-28 11:44:55.310503 30200
2020-05-28 11:44:55.349175 30300
2020-05-28 11:44:55.388936 30400
2020-05-28 11:44:55.428685 30500
2020-05-28 11:44:55.468411 30600
2020-05-28 11:44:55.507910 30700
2020-05-28 11:44:55.547290 30800
2020-05-28 11:44:55.587525 30900
2020-05-28 11:44:55.627905 31000
2020-05-28 11:44:55.666852 31100
2020-05-28 11:44:55.706253 31200
2020-05-28 11:44:55.745998 31300
2020-05-28 11:44:55.786424 31400
2020-05-28 11:44:55.826249 31500
2020-05-28 11:44:55.865746 31600
2020-05-28 11:44:55.905683 31700
2020-05-28 11:44:55.945078 31800
2020-05-28 11:44:55.984547 31900
2020-05-28 11:44:56.024329 32000
2020-05-28 11:44:56.064062 32100
2020-05-28 11:44:56.103274 32200
2020-05-28 11:44:56.143415 32300
2020-05-28 11:44:56.182546 32400
2020-05-28 11:44:56.222385 32500
2020-05-28 11:44:56.261806 32600
2020-05-28 11:44:56.301175 32700
2020-05-28 11:44:56.340583 32800
2020-05-28 11:44:56.380536 32900
2020-05-28 11:44:56.420941 33000
2020-05-28 11:44:56.459893 33100
2020-05-28 11:44:56.500818 33200
2020-05-28 11:44:56.540819 33300
2020-05-28 11:44:56.580409 33400
2020-05-28 11:44:56.621318 33500
2020-05-28 11:44:56.661460 33600
2020-05-28 11:44:56.701392 33700
2020-05-28 11:44:56.740844 33800
2020-05-28 11:44:56.780989 33900
2020-05-28 11:44:56.821492 34000
2020-05-28 11:44:56.860871 34100
2020-05-28 11:44:56.900470 34200
2020-05-28 11:44:56.939720 34300
2020-05-28 11:44:56.979318 34400
2020-05-28 11:44:57.018533 34500
2020-05-28 11:44:57.057697 34600
2020-05-28 11:44:57.097306 34700
2020-05-28 11:44:57.137294 34800
2020-05-28 11:44:57.176236 34900
2020-05-28 11:44:57.215927 35000
2020-05-28 11:44:57.255120 35100
2020-05-28 11:44:57.294860 35200
2020-05-28 11:44:57.334250 35300
2020-05-28 11:44:57.373152 35400
2020-05-28 11:44:57.412656 35500
2020-05-28 11:44:57.451751 35600
2020-05-28 11:44:57.490828 35700
2020-05-28 11:44:57.530905 35800
2020-05-28 11:44:57.570915 35900
2020-05-28 11:44:57.612971 36000
2020-05-28 11:44:57.651769 36100
2020-05-28 11:44:57.690744 36200
2020-05-28 11:44:57.730397 36300
2020-05-28 11:44:57.769713 36400
2020-05-28 11:44:57.808988 36500
2020-05-28 11:44:57.848828 36600
2020-05-28 11:44:57.888324 36700
2020-05-28 11:44:57.927464 36800
2020-05-28 11:44:57.966122 36900
2020-05-28 11:44:58.006273 37000
2020-05-28 11:44:58.047418 37100
2020-05-28 11:44:58.085710 37200
2020-05-28 11:44:58.124937 37300
2020-05-28 11:44:58.164303 37400
2020-05-28 11:44:58.203753 37500
2020-05-28 11:44:58.244101 37600
2020-05-28 11:44:58.284299 37700
2020-05-28 11:44:58.323068 37800
2020-05-28 11:44:58.362938 37900
2020-05-28 11:44:58.402208 38000
2020-05-28 11:44:58.441833 38100
2020-05-28 11:44:58.481666 38200
2020-05-28 11:44:58.520322 38300
2020-05-28 11:44:58.559475 38400
2020-05-28 11:44:58.599227 38500
2020-05-28 11:44:58.640014 38600
2020-05-28 11:44:58.679720 38700
2020-05-28 11:44:58.718806 38800
2020-05-28 11:44:58.758080 38900
2020-05-28 11:44:58.797447 39000
2020-05-28 11:44:58.836878 39100
2020-05-28 11:44:58.877243 39200
2020-05-28 11:44:58.916815 39300
2020-05-28 11:44:58.956501 39400
2020-05-28 11:44:58.995969 39500
2020-05-28 11:44:59.035685 39600
2020-05-28 11:44:59.075028 39700
2020-05-28 11:44:59.114153 39800
2020-05-28 11:44:59.152992 39900
2020-05-28 11:44:59.192703 40000
2020-05-28 11:44:59.232179 40100
2020-05-28 11:44:59.272306 40200
2020-05-28 11:44:59.312249 40300
2020-05-28 11:44:59.351919 40400
2020-05-28 11:44:59.392326 40500
2020-05-28 11:44:59.432196 40600
2020-05-28 11:44:59.472038 40700
2020-05-28 11:44:59.512233 40800
2020-05-28 11:44:59.551900 40900
2020-05-28 11:44:59.592089 41000
2020-05-28 11:44:59.633840 41100
2020-05-28 11:44:59.674141 41200
2020-05-28 11:44:59.714155 41300
2020-05-28 11:44:59.754108 41400
2020-05-28 11:44:59.793395 41500
2020-05-28 11:44:59.833056 41600
2020-05-28 11:44:59.872535 41700
2020-05-28 11:44:59.911889 41800
2020-05-28 11:44:59.951313 41900
2020-05-28 11:44:59.991351 42000
2020-05-28 11:45:00.031123 42100
2020-05-28 11:45:00.070573 42200
2020-05-28 11:45:00.109883 42300
2020-05-28 11:45:00.148751 42400
2020-05-28 11:45:00.188534 42500
2020-05-28 11:45:00.227814 42600
2020-05-28 11:45:00.268130 42700
2020-05-28 11:45:00.306962 42800
2020-05-28 11:45:00.346797 42900
2020-05-28 11:45:00.385662 43000
2020-05-28 11:45:00.424846 43100
2020-05-28 11:45:00.464752 43200
2020-05-28 11:45:00.504355 43300
2020-05-28 11:45:00.544495 43400
2020-05-28 11:45:00.584346 43500
2020-05-28 11:45:00.623279 43600
2020-05-28 11:45:00.664198 43700
2020-05-28 11:45:00.703631 43800
2020-05-28 11:45:00.742749 43900
2020-05-28 11:45:00.782059 44000
2020-05-28 11:45:00.821598 44100
2020-05-28 11:45:00.861367 44200
2020-05-28 11:45:00.901188 44300
2020-05-28 11:45:00.941306 44400
2020-05-28 11:45:00.980669 44500
2020-05-28 11:45:01.020450 44600
2020-05-28 11:45:01.060712 44700
2020-05-28 11:45:01.099819 44800
2020-05-28 11:45:01.139261 44900
2020-05-28 11:45:01.178619 45000
2020-05-28 11:45:01.218232 45100
2020-05-28 11:45:01.257842 45200
2020-05-28 11:45:01.297641 45300
2020-05-28 11:45:01.337280 45400
2020-05-28 11:45:01.376593 45500
2020-05-28 11:45:01.416381 45600
2020-05-28 11:45:01.455940 45700
2020-05-28 11:45:01.495944 45800
2020-05-28 11:45:01.535549 45900
2020-05-28 11:45:01.575154 46000
2020-05-28 11:45:01.614925 46100
2020-05-28 11:45:01.656572 46200
2020-05-28 11:45:01.696256 46300
2020-05-28 11:45:01.736082 46400
2020-05-28 11:45:01.775346 46500
2020-05-28 11:45:01.814774 46600
2020-05-28 11:45:01.853533 46700
2020-05-28 11:45:01.893170 46800
2020-05-28 11:45:01.932321 46900
2020-05-28 11:45:01.971190 47000
2020-05-28 11:45:02.010532 47100
2020-05-28 11:45:02.050112 47200
2020-05-28 11:45:02.089785 47300
2020-05-28 11:45:02.129670 47400
2020-05-28 11:45:02.170129 47500
2020-05-28 11:45:02.209535 47600
2020-05-28 11:45:02.249347 47700
2020-05-28 11:45:02.289444 47800
2020-05-28 11:45:02.328844 47900
2020-05-28 11:45:02.368543 48000
2020-05-28 11:45:02.407978 48100
2020-05-28 11:45:02.447558 48200
2020-05-28 11:45:02.486854 48300
2020-05-28 11:45:02.526187 48400
2020-05-28 11:45:02.565620 48500
2020-05-28 11:45:02.605433 48600
2020-05-28 11:45:02.645593 48700
2020-05-28 11:45:02.687234 48800
2020-05-28 11:45:02.726698 48900
2020-05-28 11:45:02.766806 49000
2020-05-28 11:45:02.806344 49100
2020-05-28 11:45:02.845829 49200
2020-05-28 11:45:02.885585 49300
2020-05-28 11:45:02.924966 49400
2020-05-28 11:45:02.964293 49500
2020-05-28 11:45:03.003633 49600
2020-05-28 11:45:03.043118 49700
2020-05-28 11:45:03.082982 49800
2020-05-28 11:45:03.122080 49900
2020-05-28 11:45:03.161953 50000
2020-05-28 11:45:03.201195 50100
2020-05-28 11:45:03.241028 50200
2020-05-28 11:45:03.281155 50300
2020-05-28 11:45:03.320876 50400
2020-05-28 11:45:03.359925 50500
2020-05-28 11:45:03.399700 50600
2020-05-28 11:45:03.439339 50700
2020-05-28 11:45:03.478843 50800
2020-05-28 11:45:03.518647 50900
2020-05-28 11:45:03.557746 51000
2020-05-28 11:45:03.596240 51100
2020-05-28 11:45:03.635653 51200
2020-05-28 11:45:03.676238 51300
2020-05-28 11:45:03.716459 51400
2020-05-28 11:45:03.756498 51500
2020-05-28 11:45:03.796059 51600
2020-05-28 11:45:03.835084 51700
2020-05-28 11:45:03.875161 51800
2020-05-28 11:45:03.914159 51900
2020-05-28 11:45:03.953706 52000
2020-05-28 11:45:03.993058 52100
2020-05-28 11:45:04.032233 52200
2020-05-28 11:45:04.071714 52300
2020-05-28 11:45:04.110878 52400
2020-05-28 11:45:04.151018 52500
2020-05-28 11:45:04.190687 52600
2020-05-28 11:45:04.230240 52700
2020-05-28 11:45:04.270233 52800
2020-05-28 11:45:04.309525 52900
2020-05-28 11:45:04.349764 53000
2020-05-28 11:45:04.388660 53100
2020-05-28 11:45:04.428097 53200
2020-05-28 11:45:04.467189 53300
2020-05-28 11:45:04.506774 53400
2020-05-28 11:45:04.546393 53500
2020-05-28 11:45:04.586406 53600
2020-05-28 11:45:04.626164 53700
2020-05-28 11:45:04.665770 53800
2020-05-28 11:45:04.707540 53900
2020-05-28 11:45:04.746571 54000
2020-05-28 11:45:04.785851 54100
2020-05-28 11:45:04.825059 54200
2020-05-28 11:45:04.864917 54300
2020-05-28 11:45:04.904641 54400
2020-05-28 11:45:04.944319 54500
2020-05-28 11:45:04.983388 54600
2020-05-28 11:45:05.023565 54700
2020-05-28 11:45:05.062564 54800
2020-05-28 11:45:05.101747 54900
2020-05-28 11:45:05.141793 55000
2020-05-28 11:45:05.181302 55100
2020-05-28 11:45:05.220791 55200
2020-05-28 11:45:05.260089 55300
2020-05-28 11:45:05.299306 55400
2020-05-28 11:45:05.338977 55500
2020-05-28 11:45:05.377841 55600
2020-05-28 11:45:05.417587 55700
2020-05-28 11:45:05.457476 55800
2020-05-28 11:45:05.496672 55900
2020-05-28 11:45:05.535775 56000
2020-05-28 11:45:05.574898 56100
2020-05-28 11:45:05.614510 56200
2020-05-28 11:45:05.653910 56300
2020-05-28 11:45:05.694962 56400
2020-05-28 11:45:05.734667 56500
2020-05-28 11:45:05.773989 56600
2020-05-28 11:45:05.813704 56700
2020-05-28 11:45:05.853375 56800
2020-05-28 11:45:05.891691 56900
2020-05-28 11:45:05.931348 57000
2020-05-28 11:45:05.971052 57100
2020-05-28 11:45:06.010283 57200
2020-05-28 11:45:06.049947 57300
2020-05-28 11:45:06.089524 57400
2020-05-28 11:45:06.128813 57500
2020-05-28 11:45:06.168235 57600
2020-05-28 11:45:06.207613 57700
2020-05-28 11:45:06.246902 57800
2020-05-28 11:45:06.286077 57900
2020-05-28 11:45:06.325355 58000
2020-05-28 11:45:06.365008 58100
2020-05-28 11:45:06.404899 58200
2020-05-28 11:45:06.444523 58300
2020-05-28 11:45:06.484147 58400
2020-05-28 11:45:06.524048 58500
2020-05-28 11:45:06.564148 58600
2020-05-28 11:45:06.603584 58700
2020-05-28 11:45:06.643237 58800
2020-05-28 11:45:06.684440 58900
2020-05-28 11:45:06.723541 59000
2020-05-28 11:45:06.763051 59100
2020-05-28 11:45:06.802117 59200
2020-05-28 11:45:06.841760 59300
2020-05-28 11:45:06.880951 59400
2020-05-28 11:45:06.920351 59500
2020-05-28 11:45:06.960611 59600
2020-05-28 11:45:06.999988 59700
2020-05-28 11:45:07.039692 59800
2020-05-28 11:45:07.079003 59900
2020-05-28 11:45:07.117899 60000
2020-05-28 11:45:07.157531 60100
2020-05-28 11:45:07.196798 60200
2020-05-28 11:45:07.236551 60300
2020-05-28 11:45:07.276166 60400
2020-05-28 11:45:07.316171 60500
2020-05-28 11:45:07.354860 60600
2020-05-28 11:45:07.394474 60700
2020-05-28 11:45:07.433120 60800
2020-05-28 11:45:07.472596 60900
2020-05-28 11:45:07.512440 61000
2020-05-28 11:45:07.551697 61100
2020-05-28 11:45:07.591236 61200
2020-05-28 11:45:07.630915 61300
2020-05-28 11:45:07.670097 61400
2020-05-28 11:45:07.711602 61500
2020-05-28 11:45:07.750766 61600
2020-05-28 11:45:07.789821 61700
2020-05-28 11:45:07.829841 61800
2020-05-28 11:45:07.869467 61900
2020-05-28 11:45:07.908494 62000
2020-05-28 11:45:07.947811 62100
2020-05-28 11:45:07.987364 62200
2020-05-28 11:45:08.027428 62300
2020-05-28 11:45:08.067001 62400
2020-05-28 11:45:08.106412 62500
2020-05-28 11:45:08.146599 62600
2020-05-28 11:45:08.186454 62700
2020-05-28 11:45:08.226246 62800
2020-05-28 11:45:08.266487 62900
2020-05-28 11:45:08.306513 63000
2020-05-28 11:45:08.346090 63100
2020-05-28 11:45:08.385908 63200
2020-05-28 11:45:08.425864 63300
2020-05-28 11:45:08.465601 63400
2020-05-28 11:45:08.504771 63500
2020-05-28 11:45:08.544906 63600
2020-05-28 11:45:08.583847 63700
2020-05-28 11:45:08.623275 63800
2020-05-28 11:45:08.662169 63900
2020-05-28 11:45:08.703270 64000
2020-05-28 11:45:08.743322 64100
2020-05-28 11:45:08.782567 64200
2020-05-28 11:45:08.822067 64300
2020-05-28 11:45:08.861842 64400
2020-05-28 11:45:08.901896 64500
2020-05-28 11:45:08.941314 64600
2020-05-28 11:45:08.980869 64700
2020-05-28 11:45:09.020461 64800
2020-05-28 11:45:09.059925 64900
2020-05-28 11:45:09.099540 65000
2020-05-28 11:45:09.139255 65100
2020-05-28 11:45:09.178399 65200
2020-05-28 11:45:09.218578 65300
2020-05-28 11:45:09.257815 65400
2020-05-28 11:45:09.297111 65500
2020-05-28 11:45:09.336741 65600
2020-05-28 11:45:09.376485 65700
2020-05-28 11:45:09.415537 65800
2020-05-28 11:45:09.454525 65900
2020-05-28 11:45:09.494190 66000
2020-05-28 11:45:09.533815 66100
2020-05-28 11:45:09.573643 66200
2020-05-28 11:45:09.612733 66300
2020-05-28 11:45:09.652303 66400
2020-05-28 11:45:09.692093 66500
2020-05-28 11:45:09.733597 66600
2020-05-28 11:45:09.772709 66700
2020-05-28 11:45:09.812942 66800
2020-05-28 11:45:09.852028 66900
2020-05-28 11:45:09.892013 67000
2020-05-28 11:45:09.932043 67100
2020-05-28 11:45:09.971554 67200
2020-05-28 11:45:10.011198 67300
2020-05-28 11:45:10.051161 67400
2020-05-28 11:45:10.090965 67500
2020-05-28 11:45:10.130542 67600
2020-05-28 11:45:10.170635 67700
2020-05-28 11:45:10.209986 67800
2020-05-28 11:45:10.249422 67900
2020-05-28 11:45:10.288985 68000
2020-05-28 11:45:10.328646 68100
2020-05-28 11:45:10.368733 68200
2020-05-28 11:45:10.408045 68300
2020-05-28 11:45:10.447651 68400
2020-05-28 11:45:10.487351 68500
2020-05-28 11:45:10.527129 68600
2020-05-28 11:45:10.566749 68700
2020-05-28 11:45:10.605990 68800
2020-05-28 11:45:10.645303 68900
2020-05-28 11:45:10.684730 69000
2020-05-28 11:45:10.726714 69100
2020-05-28 11:45:10.766323 69200
2020-05-28 11:45:10.805802 69300
2020-05-28 11:45:10.845543 69400
2020-05-28 11:45:10.884720 69500
2020-05-28 11:45:10.923962 69600
2020-05-28 11:45:10.962600 69700
2020-05-28 11:45:11.003257 69800
2020-05-28 11:45:11.043235 69900
2020-05-28 11:45:11.082751 70000
2020-05-28 11:45:11.122153 70100
2020-05-28 11:45:11.161856 70200
2020-05-28 11:45:11.202454 70300
2020-05-28 11:45:11.241998 70400
2020-05-28 11:45:11.281724 70500
2020-05-28 11:45:11.321614 70600
2020-05-28 11:45:11.360627 70700
2020-05-28 11:45:11.400539 70800
2020-05-28 11:45:11.439501 70900
2020-05-28 11:45:11.478626 71000
2020-05-28 11:45:11.518422 71100
2020-05-28 11:45:11.558093 71200
2020-05-28 11:45:11.596980 71300
2020-05-28 11:45:11.636331 71400
2020-05-28 11:45:11.676307 71500
2020-05-28 11:45:11.716371 71600
2020-05-28 11:45:11.757139 71700
2020-05-28 11:45:11.797072 71800
2020-05-28 11:45:11.836856 71900
2020-05-28 11:45:11.875888 72000
2020-05-28 11:45:11.915308 72100
2020-05-28 11:45:11.955121 72200
2020-05-28 11:45:11.995348 72300
2020-05-28 11:45:12.035272 72400
2020-05-28 11:45:12.074370 72500
2020-05-28 11:45:12.113369 72600
2020-05-28 11:45:12.153000 72700
2020-05-28 11:45:12.193389 72800
2020-05-28 11:45:12.232696 72900
2020-05-28 11:45:12.271535 73000
2020-05-28 11:45:12.312066 73100
2020-05-28 11:45:12.351793 73200
2020-05-28 11:45:12.391668 73300
2020-05-28 11:45:12.431732 73400
2020-05-28 11:45:12.471641 73500
2020-05-28 11:45:12.511365 73600
